Time	Node	Event	SeqNo
0.00108672	39	Incoming interest	0
0.00108673	29	Incoming interest	0
0.00108673	46	Incoming interest	0
0.00108673	48	Incoming interest	0
0.00108673	23	Incoming interest	0
0.00108673	40	Incoming interest	0
0.00108674	10	Incoming interest	0
0.00108674	32	Incoming interest	0
0.00108675	12	Incoming interest	0
0.00108675	9	Incoming interest	0
0.00108675	8	Incoming interest	0
0.00108676	0	Incoming interest	0
0.00108676	3	Incoming interest	0
0.00113868	16	Broadcasting	
0.00113871	43	Broadcasting	
0.00113876	3	Broadcasting	
0.00118268	49	Incoming interest	0
0.00118271	28	Incoming interest	0
0.00127674	1	Broadcasting	
0.00166475	32	DataCached	0
0.00166475	11	DataCached	0
0.00166476	46	DataCached	0
0.00166476	8	DataCached	0
0.00166477	10	DataCached	0
0.00166477	14	DataCached	0
0.00166477	29	DataCached	0
0.00166477	48	DataCached	0
0.0016648	5	DataCached	0
0.00166481	16	DataCached	0
0.00166481	27	DataCached	0
0.00166481	49	DataCached	0
0.00166481	9	DataCached	0
0.00166481	45	DataCached	0
0.00166481	28	DataCached	0
0.00166482	23	DataCached	0
0.00166482	25	DataCached	0
0.00166482	34	DataCached	0
0.00166482	0	DataCached	0
0.00166483	33	DataCached	0
0.00166483	37	DataCached	0
0.00166483	20	DataCached	0
0.00166483	41	DataCached	0
0.00166483	15	DataCached	0
0.00166483	42	DataCached	0
0.00166483	13	DataCached	0
0.00166483	38	DataCached	0
0.00166484	35	DataCached	0
0.00166484	21	DataCached	0
0.00166484	19	DataCached	0
0.00166484	26	DataCached	0
0.00166484	18	DataCached	0
0.00166484	47	DataCached	0
0.00166485	22	DataCached	0
0.00166485	30	DataCached	0
0.00166485	2	DataCached	0
0.00166485	12	DataCached	0
0.00166486	3	DataCached	0
0.00166486	4	DataCached	0
0.00166486	7	DataCached	0
0.00166486	39	DataCached	0
0.00166486	44	DataCached	0
0.00166486	40	DataCached	0
0.00166486	24	DataCached	0
0.00166486	36	DataCached	0
0.00166487	6	DataCached	0
0.00166487	43	DataCached	0
0.00166488	31	DataCached	0
0.00166489	17	DataCached	0
0.00171681	9	Broadcasting	
0.00176082	0	Incoming interest	0
0.00176083	23	Incoming interest	0
0.00176085	48	Incoming interest	0
0.00176085	10	Incoming interest	0
0.00176085	29	Incoming interest	0
0.00176085	38	Incoming interest	0
0.00176086	3	Incoming interest	0
0.00176086	12	Incoming interest	0
0.00176086	8	Incoming interest	0
0.00176087	13	Incoming interest	0
0.00176087	5	Incoming interest	0
0.00176087	20	Incoming interest	0
0.00176087	37	Incoming interest	0
0.00176088	1	Incoming interest	0
0.00176088	40	Incoming interest	0
0.00176088	47	Incoming interest	0
0.00176088	46	Incoming interest	0
0.00176088	33	Incoming interest	0
0.00176088	32	Incoming interest	0
0.00176088	39	Incoming interest	0
0.00176089	25	Incoming interest	0
0.00176089	27	Incoming interest	0
0.00176089	49	Incoming interest	0
0.00176089	16	Incoming interest	0
0.0017609	42	Incoming interest	0
0.0017609	43	Incoming interest	0
0.0017609	45	Incoming interest	0
0.00176092	21	Incoming interest	0
0.00176092	28	Incoming interest	0
0.00176092	18	Incoming interest	0
0.00176092	36	Incoming interest	0
0.00176092	15	Incoming interest	0
0.00176092	6	Incoming interest	0
0.00176092	31	Incoming interest	0
0.00176093	17	Incoming interest	0
0.00176093	2	Incoming interest	0
0.00176093	24	Incoming interest	0
0.00176093	22	Incoming interest	0
0.00176093	35	Incoming interest	0
0.00176094	4	Incoming interest	0
0.00176094	26	Incoming interest	0
0.00176094	30	Incoming interest	0
0.00181679	34	Broadcasting	
0.0018608	0	Incoming interest	0
0.0018608	23	Incoming interest	0
0.0018608	9	Incoming interest	0
0.00186081	19	Incoming interest	0
0.00186082	38	Incoming interest	0
0.00186082	12	Incoming interest	0
0.00186082	3	Incoming interest	0
0.00186083	44	Incoming interest	0
0.00186083	13	Incoming interest	0
0.00186083	48	Incoming interest	0
0.00186084	20	Incoming interest	0
0.00186084	10	Incoming interest	0
0.00186084	29	Incoming interest	0
0.00186084	37	Incoming interest	0
0.00186084	47	Incoming interest	0
0.00186084	39	Incoming interest	0
0.00186084	5	Incoming interest	0
0.00186085	33	Incoming interest	0
0.00186085	8	Incoming interest	0
0.00186085	14	Incoming interest	0
0.00186086	25	Incoming interest	0
0.00186086	27	Incoming interest	0
0.00186086	46	Incoming interest	0
0.00186086	1	Incoming interest	0
0.00186087	43	Incoming interest	0
0.00186087	49	Incoming interest	0
0.00186087	16	Incoming interest	0
0.00186087	32	Incoming interest	0
0.00186087	7	Incoming interest	0
0.00186087	42	Incoming interest	0
0.00186087	11	Incoming interest	0
0.00186088	45	Incoming interest	0
0.00186089	36	Incoming interest	0
0.00186089	21	Incoming interest	0
0.00186089	31	Incoming interest	0
0.00186089	6	Incoming interest	0
0.00186089	17	Incoming interest	0
0.00186089	18	Incoming interest	0
0.00186089	28	Incoming interest	0
0.00186089	41	Incoming interest	0
0.00186089	15	Incoming interest	0
0.0018609	24	Incoming interest	0
0.0018609	2	Incoming interest	0
0.0018609	22	Incoming interest	0
0.00186091	35	Incoming interest	0
0.00186091	4	Incoming interest	0
0.00186091	30	Incoming interest	0
0.00186091	26	Incoming interest	0
0.00191284	40	Broadcasting	
0.00191286	1	Broadcasting	
0.00195685	39	Incoming interest	0
0.00195685	44	Incoming interest	0
0.00195686	12	Incoming interest	0
0.00195686	47	Incoming interest	0
0.00195689	19	Incoming interest	0
0.0019569	0	Incoming interest	0
0.00238895	0	Broadcasting	
0.00277696	34	DataCached	0
0.00277696	9	DataCached	0
0.00277696	19	DataCached	0
0.00277697	23	DataCached	0
0.00277698	3	DataCached	0
0.00277698	12	DataCached	0
0.00277699	38	DataCached	0
0.00277699	44	DataCached	0
0.002777	48	DataCached	0
0.002777	10	DataCached	0
0.002777	29	DataCached	0
0.002777	13	DataCached	0
0.00277701	40	DataCached	0
0.00277701	20	DataCached	0
0.00277701	37	DataCached	0
0.00277701	39	DataCached	0
0.00277701	47	DataCached	0
0.00277701	5	DataCached	0
0.00277701	8	DataCached	0
0.00277701	14	DataCached	0
0.00277702	33	DataCached	0
0.00277703	1	DataCached	0
0.00277703	25	DataCached	0
0.00277703	46	DataCached	0
0.00277703	27	DataCached	0
0.00277703	32	DataCached	0
0.00277704	43	DataCached	0
0.00277704	49	DataCached	0
0.00277704	16	DataCached	0
0.00277704	11	DataCached	0
0.00277704	7	DataCached	0
0.00277704	42	DataCached	0
0.00277705	45	DataCached	0
0.00277706	21	DataCached	0
0.00277706	36	DataCached	0
0.00277706	31	DataCached	0
0.00277706	6	DataCached	0
0.00277706	17	DataCached	0
0.00277706	18	DataCached	0
0.00277706	28	DataCached	0
0.00277706	41	DataCached	0
0.00277707	15	DataCached	0
0.00277707	24	DataCached	0
0.00277707	2	DataCached	0
0.00277707	22	DataCached	0
0.00277708	35	DataCached	0
0.00277708	4	DataCached	0
0.00277708	26	DataCached	0
0.00277708	30	DataCached	0
0.00285595	0	Broadcasting	
0.00341303	1	Broadcasting	
0.00383503	1	Broadcasting	
0.00387904	32	Incoming interest	0
0.00387904	11	Incoming interest	0
0.00387904	46	Incoming interest	0
0.00387905	8	Incoming interest	0
0.00387905	10	Incoming interest	0
0.00387905	14	Incoming interest	0
0.00387906	29	Incoming interest	0
0.00387906	48	Incoming interest	0
0.00387909	5	Incoming interest	0
0.00387909	16	Incoming interest	0
0.00387909	27	Incoming interest	0
0.00387909	49	Incoming interest	0
0.0038791	9	Incoming interest	0
0.0038791	45	Incoming interest	0
0.0038791	28	Incoming interest	0
0.0038791	23	Incoming interest	0
0.0038791	25	Incoming interest	0
0.00387911	34	Incoming interest	0
0.00387911	0	Incoming interest	0
0.00387911	33	Incoming interest	0
0.00387911	37	Incoming interest	0
0.00387911	20	Incoming interest	0
0.00387911	41	Incoming interest	0
0.00387911	15	Incoming interest	0
0.00387911	42	Incoming interest	0
0.00387912	13	Incoming interest	0
0.00387912	38	Incoming interest	0
0.00387912	35	Incoming interest	0
0.00387913	21	Incoming interest	0
0.00387913	19	Incoming interest	0
0.00387913	26	Incoming interest	0
0.00387913	18	Incoming interest	0
0.00387913	47	Incoming interest	0
0.00387913	22	Incoming interest	0
0.00387914	30	Incoming interest	0
0.00387914	2	Incoming interest	0
0.00387914	12	Incoming interest	0
0.00387914	3	Incoming interest	0
0.00387914	4	Incoming interest	0
0.00387914	7	Incoming interest	0
0.00387914	39	Incoming interest	0
0.00387914	44	Incoming interest	0
0.00387915	40	Incoming interest	0
0.00387915	24	Incoming interest	0
0.00387915	36	Incoming interest	0
0.00387915	6	Incoming interest	0
0.00387915	43	Incoming interest	0
0.00387916	31	Incoming interest	0
0.00387917	17	Incoming interest	0
0.00395811	0	Broadcasting	
0.00499528	11	Broadcasting	
0.00546237	0	Broadcasting	
0.00592047	7	Broadcasting	
0.00634251	2	Broadcasting	
0.00677355	26	Broadcasting	
0.00719564	31	Broadcasting	
0.00762666	36	Broadcasting	
0.00762672	15	Broadcasting	
0.00808478	6	Broadcasting	
0.00851585	35	Broadcasting	
0.00894689	21	Broadcasting	
0.00937794	13	Broadcasting	
0.00937798	44	Broadcasting	
0.00981805	7	Broadcasting	
0.0102581	22	Broadcasting	
0.0106892	40	Broadcasting	
0.0111293	17	Broadcasting	
0.0115603	43	Broadcasting	
0.0119913	39	Broadcasting	
0.0119913	24	Broadcasting	
0.0124824	41	Broadcasting	
0.0129224	4	Broadcasting	
0.0133985	17	Broadcasting	
0.05	3	Incoming interest	1
0.05	3	Broadcasting	
0.05	10	Incoming interest	1
0.05	10	Broadcasting	
0.05	15	Incoming interest	1
0.05	15	Broadcasting	
0.050044	41	Incoming interest	1
0.050044	48	Incoming interest	1
0.050044	29	Incoming interest	1
0.050044	42	Incoming interest	1
0.050044	0	Incoming interest	1
0.0503005	0	Broadcasting	
0.0503445	34	Incoming interest	1
0.0503445	9	Incoming interest	1
0.0503445	19	Incoming interest	1
0.0503445	23	Incoming interest	1
0.0503445	3	Incoming interest	1
0.0503445	12	Incoming interest	1
0.0503445	38	Incoming interest	1
0.0503445	44	Incoming interest	1
0.0503445	10	Incoming interest	1
0.0503445	13	Incoming interest	1
0.0503445	40	Incoming interest	1
0.0503445	20	Incoming interest	1
0.0503445	37	Incoming interest	1
0.0503445	39	Incoming interest	1
0.0503445	47	Incoming interest	1
0.0503445	5	Incoming interest	1
0.0503445	8	Incoming interest	1
0.0503445	14	Incoming interest	1
0.0503445	33	Incoming interest	1
0.0503445	1	Incoming interest	1
0.0503445	1	DataCached	1
0.0503445	25	Incoming interest	1
0.0503445	46	Incoming interest	1
0.0503445	27	Incoming interest	1
0.0503445	32	Incoming interest	1
0.0503445	43	Incoming interest	1
0.0503445	49	Incoming interest	1
0.0503445	16	Incoming interest	1
0.0503445	11	Incoming interest	1
0.0503446	7	Incoming interest	1
0.0503446	45	Incoming interest	1
0.0503446	21	Incoming interest	1
0.0503446	36	Incoming interest	1
0.0503446	31	Incoming interest	1
0.0503446	6	Incoming interest	1
0.0503446	17	Incoming interest	1
0.0503446	18	Incoming interest	1
0.0503446	28	Incoming interest	1
0.0503446	15	Incoming interest	1
0.0503446	24	Incoming interest	1
0.0503446	2	Incoming interest	1
0.0503446	22	Incoming interest	1
0.0503446	35	Incoming interest	1
0.0503446	4	Incoming interest	1
0.0503446	26	Incoming interest	1
0.0503446	30	Incoming interest	1
0.0508765	41	Broadcasting	
0.0509205	15	Incoming interest	1
0.0509206	10	Incoming interest	1
0.0509206	1	Incoming interest	1
0.0509206	3	Incoming interest	1
0.0511894	48	Broadcasting	
0.0512334	10	Incoming interest	1
0.0512334	1	Incoming interest	1
0.0512334	3	Incoming interest	1
0.0512334	15	Incoming interest	1
0.0512794	42	Broadcasting	
0.0513234	15	Incoming interest	1
0.0513235	10	Incoming interest	1
0.0513235	1	Incoming interest	1
0.0513235	3	Incoming interest	1
0.0513755	29	Broadcasting	
0.0514195	10	Incoming interest	1
0.0514195	1	Incoming interest	1
0.0514196	45	Incoming interest	1
0.0514196	28	Incoming interest	1
0.0514196	41	Incoming interest	1
0.0514196	15	Incoming interest	1
0.0514196	21	Incoming interest	1
0.0514196	3	Incoming interest	1
0.0514196	18	Incoming interest	1
0.0514196	35	Incoming interest	1
0.0514196	22	Incoming interest	1
0.0514196	26	Incoming interest	1
0.0514196	30	Incoming interest	1
0.0523286	1	Broadcasting	
0.0527166	32	DataCached	1
0.0527167	11	DataCached	1
0.0527167	46	DataCached	1
0.0527167	8	DataCached	1
0.0527167	10	DataCached	1
0.0527167	14	DataCached	1
0.0527167	29	DataCached	1
0.0527167	48	DataCached	1
0.0527167	5	DataCached	1
0.0527167	16	DataCached	1
0.0527167	27	DataCached	1
0.0527167	49	DataCached	1
0.0527167	9	DataCached	1
0.0527167	45	DataCached	1
0.0527167	28	DataCached	1
0.0527167	23	DataCached	1
0.0527167	25	DataCached	1
0.0527167	34	DataCached	1
0.0527167	0	DataCached	1
0.0527167	33	DataCached	1
0.0527167	37	DataCached	1
0.0527167	20	DataCached	1
0.0527167	41	DataCached	1
0.0527167	15	DataCached	1
0.0527167	42	DataCached	1
0.0527167	13	DataCached	1
0.0527167	38	DataCached	1
0.0527167	35	DataCached	1
0.0527167	21	DataCached	1
0.0527167	19	DataCached	1
0.0527167	26	DataCached	1
0.0527167	18	DataCached	1
0.0527167	47	DataCached	1
0.0527167	22	DataCached	1
0.0527167	30	DataCached	1
0.0527168	2	DataCached	1
0.0527168	12	DataCached	1
0.0527168	3	DataCached	1
0.0527168	4	DataCached	1
0.0527168	7	DataCached	1
0.0527168	39	DataCached	1
0.0527168	44	DataCached	1
0.0527168	40	DataCached	1
0.0527168	24	DataCached	1
0.0527168	36	DataCached	1
0.0527168	6	DataCached	1
0.0527168	43	DataCached	1
0.0527168	31	DataCached	1
0.0527168	17	DataCached	1
0.0527506	1	Broadcasting	
0.053714	1	Broadcasting	
0.0556982	1	Broadcasting	
0.0577732	17	Broadcasting	
0.058212	41	Broadcasting	
0.1	2	Incoming interest	1
0.1	2	Broadcasting	
0.1	3	Incoming interest	1
0.1	3	Broadcasting	
0.1	6	Incoming interest	1
0.1	6	Broadcasting	
0.1	9	Incoming interest	1
0.1	9	Broadcasting	
0.1	12	Incoming interest	1
0.1	12	Broadcasting	
0.1	3	Incoming interest	2
0.1	10	Incoming interest	2
0.1	10	Broadcasting	
0.1	15	Incoming interest	2
0.1	15	Broadcasting	
0.100044	41	Incoming interest	2
0.100044	29	Incoming interest	2
0.100168	3	Broadcasting	
0.100212	12	Incoming interest	2
0.100212	44	Incoming interest	2
0.100212	19	Incoming interest	2
0.100212	0	Incoming interest	2
0.100212	34	Incoming interest	2
0.100212	40	Incoming interest	2
0.100212	38	Incoming interest	2
0.100212	23	Incoming interest	2
0.100212	39	Incoming interest	2
0.100212	9	Incoming interest	2
0.100212	47	Incoming interest	2
0.100212	13	Incoming interest	2
0.100212	20	Incoming interest	2
0.100212	37	Incoming interest	2
0.100212	43	Incoming interest	2
0.100212	33	Incoming interest	2
0.100212	48	Incoming interest	2
0.100212	5	Incoming interest	2
0.100212	10	Incoming interest	2
0.100212	7	Incoming interest	2
0.100212	25	Incoming interest	2
0.100212	17	Incoming interest	2
0.100212	27	Incoming interest	2
0.100212	31	Incoming interest	2
0.100212	8	Incoming interest	2
0.100212	14	Incoming interest	2
0.100212	49	Incoming interest	2
0.100212	36	Incoming interest	2
0.100212	42	Incoming interest	2
0.100212	16	Incoming interest	2
0.100212	6	Incoming interest	2
0.100212	46	Incoming interest	2
0.100212	1	Incoming interest	2
0.100212	1	DataCached	2
0.100212	21	Incoming interest	2
0.100212	32	Incoming interest	2
0.100212	45	Incoming interest	2
0.100212	18	Incoming interest	2
0.100212	24	Incoming interest	2
0.100212	2	Incoming interest	2
0.100212	11	Incoming interest	2
0.100212	15	Incoming interest	2
0.100212	22	Incoming interest	2
0.100212	28	Incoming interest	2
0.100212	4	Incoming interest	2
0.100212	30	Incoming interest	2
0.100212	35	Incoming interest	2
0.100212	26	Incoming interest	2
0.100246	0	Broadcasting	
0.100246	20	Broadcasting	
0.10029	3	Incoming interest	2
0.100384	23	Broadcasting	
0.100384	38	Broadcasting	
0.100522	16	Broadcasting	
0.100566	41	Incoming interest	2
0.100566	15	Incoming interest	2
0.100566	29	Incoming interest	2
0.100566	13	Incoming interest	2
0.100566	10	Incoming interest	2
0.100566	1	Incoming interest	2
0.100566	19	Incoming interest	2
0.100566	3	Incoming interest	2
0.1006	21	Broadcasting	
0.100644	42	Incoming interest	2
0.100644	15	Incoming interest	2
0.100644	25	Incoming interest	2
0.100644	36	Incoming interest	2
0.100644	49	Incoming interest	2
0.100644	27	Incoming interest	2
0.100644	7	Incoming interest	2
0.100644	33	Incoming interest	2
0.100644	5	Incoming interest	2
0.100644	37	Incoming interest	2
0.100644	20	Incoming interest	2
0.100644	31	Incoming interest	2
0.100644	13	Incoming interest	2
0.100644	47	Incoming interest	2
0.100644	43	Incoming interest	2
0.100644	17	Incoming interest	2
0.100644	38	Incoming interest	2
0.100644	39	Incoming interest	2
0.100644	48	Incoming interest	2
0.100644	23	Incoming interest	2
0.100644	40	Incoming interest	2
0.100644	10	Incoming interest	2
0.100644	1	Incoming interest	2
0.100644	44	Incoming interest	2
0.100644	34	Incoming interest	2
0.100644	12	Incoming interest	2
0.100644	9	Incoming interest	2
0.100644	8	Incoming interest	2
0.100644	0	Incoming interest	2
0.100644	14	Incoming interest	2
0.100644	3	Incoming interest	2
0.100644	19	Incoming interest	2
0.100687	26	Broadcasting	
0.100731	15	Incoming interest	2
0.100731	42	Incoming interest	2
0.100731	16	Incoming interest	2
0.100731	49	Incoming interest	2
0.100731	27	Incoming interest	2
0.100731	25	Incoming interest	2
