Time	Node	Event	SeqNo
0.100122	30	Incoming interest	1
0.100122	39	Incoming interest	1
0.100122	45	Incoming interest	1
0.100122	5	Incoming interest	1
0.100122	35	Incoming interest	1
0.100122	38	Incoming interest	1
0.100122	26	Incoming interest	1
0.100122	40	Incoming interest	1
0.100122	28	Incoming interest	1
0.100122	44	Incoming interest	1
0.100122	23	Incoming interest	1
0.100122	12	Incoming interest	1
0.100122	29	Incoming interest	1
0.100122	34	Incoming interest	1
0.100122	48	Incoming interest	1
0.100122	3	Incoming interest	1
0.100122	46	Incoming interest	1
0.100122	10	Incoming interest	1
0.100122	9	Incoming interest	1
0.100122	0	Incoming interest	1
0.100122	0	DataCached	1
0.100122	19	Incoming interest	1
0.100122	32	Incoming interest	1
0.100122	1	Incoming interest	1
0.100122	11	Incoming interest	1
0.100122	8	Incoming interest	1
0.100122	14	Incoming interest	1
0.10136	0	Broadcasting	
0.101748	34	DataCached	1
0.101748	9	DataCached	1
0.101748	19	DataCached	1
0.101748	23	DataCached	1
0.101748	3	DataCached	1
0.101748	12	DataCached	1
0.101748	38	DataCached	1
0.101748	44	DataCached	1
0.101748	48	DataCached	1
0.101748	10	DataCached	1
0.101748	29	DataCached	1
0.101748	13	DataCached	1
0.101748	40	DataCached	1
0.101748	20	DataCached	1
0.101748	37	DataCached	1
0.101748	39	DataCached	1
0.101748	47	DataCached	1
0.101748	5	DataCached	1
0.101748	8	DataCached	1
0.101748	14	DataCached	1
0.101748	33	DataCached	1
0.101748	1	DataCached	1
0.101748	25	DataCached	1
0.101748	46	DataCached	1
0.101748	27	DataCached	1
0.101748	32	DataCached	1
0.101748	43	DataCached	1
0.101748	49	DataCached	1
0.101748	16	DataCached	1
0.101748	11	DataCached	1
0.101748	7	DataCached	1
0.101748	42	DataCached	1
0.101748	45	DataCached	1
0.101748	21	DataCached	1
0.101748	36	DataCached	1
0.101748	31	DataCached	1
0.101748	6	DataCached	1
0.101748	17	DataCached	1
0.101748	18	DataCached	1
0.101748	28	DataCached	1
0.101748	41	DataCached	1
0.101748	15	DataCached	1
0.101748	24	DataCached	1
0.101748	2	DataCached	1
0.101748	22	DataCached	1
0.101748	35	DataCached	1
0.101748	4	DataCached	1
0.101748	26	DataCached	1
0.101748	30	DataCached	1
0.102598	0	Broadcasting	
0.104116	14	Broadcasting	
0.10416	9	Incoming interest	1
0.10416	0	Incoming interest	1
0.10416	12	Incoming interest	1
0.10416	3	Incoming interest	1
0.10416	2	Incoming interest	1
0.10416	6	Incoming interest	1
0.104221	29	Broadcasting	
0.104265	48	Incoming interest	1
0.104265	10	Incoming interest	1
0.104265	46	Incoming interest	1
0.104265	8	Incoming interest	1
0.104265	1	Incoming interest	1
0.104265	32	Incoming interest	1
0.104265	5	Incoming interest	1
0.104265	11	Incoming interest	1
0.104265	9	Incoming interest	1
0.104265	23	Incoming interest	1
0.104265	27	Incoming interest	1
0.104265	16	Incoming interest	1
0.104265	34	Incoming interest	1
0.104265	49	Incoming interest	1
0.104265	25	Incoming interest	1
0.104265	0	Incoming interest	1
0.104265	20	Incoming interest	1
0.104265	37	Incoming interest	1
0.104265	33	Incoming interest	1
0.104265	45	Incoming interest	1
0.104265	13	Incoming interest	1
0.104265	38	Incoming interest	1
0.104265	28	Incoming interest	1
0.104265	42	Incoming interest	1
0.104265	19	Incoming interest	1
0.104265	47	Incoming interest	1
0.104265	41	Incoming interest	1
0.104265	15	Incoming interest	1
0.104265	12	Incoming interest	1
0.104265	3	Incoming interest	1
0.104265	18	Incoming interest	1
0.104265	44	Incoming interest	1
0.104265	40	Incoming interest	1
0.104265	35	Incoming interest	1
0.104265	7	Incoming interest	1
0.104265	22	Incoming interest	1
0.104265	2	Incoming interest	1
0.104265	26	Incoming interest	1
0.104265	36	Incoming interest	1
0.104265	43	Incoming interest	1
0.104265	30	Incoming interest	1
0.104265	24	Incoming interest	1
0.104265	6	Incoming interest	1
0.104265	4	Incoming interest	1
0.104265	31	Incoming interest	1
0.104265	17	Incoming interest	1
0.104504	32	Broadcasting	
0.104935	38	Broadcasting	
0.105357	18	Broadcasting	
0.105357	35	Broadcasting	
0.105788	26	Broadcasting	
0.10621	22	Broadcasting	
0.106659	49	Broadcasting	
0.106659	11	Broadcasting	
0.10709	42	Broadcasting	
0.107521	28	Broadcasting	
0.107521	31	Broadcasting	
0.107521	1	Broadcasting	
0.108031	34	Broadcasting	
0.108462	48	Broadcasting	
0.108902	17	Broadcasting	
0.109342	37	Broadcasting	
0.109342	16	Broadcasting	
0.109833	4	Broadcasting	
0.110264	41	Broadcasting	
0.110695	8	Broadcasting	
0.155984	26	Broadcasting	
0.2	2	Incoming interest	2
0.2	2	Broadcasting	
0.2	3	Incoming interest	2
0.2	3	Broadcasting	
0.2	6	Incoming interest	2
0.2	6	Broadcasting	
0.2	9	Incoming interest	2
0.2	9	Broadcasting	
0.2	12	Incoming interest	2
0.2	12	Broadcasting	
0.206369	26	Broadcasting	
0.258242	26	Broadcasting	
0.3	2	Incoming interest	3
0.3	2	Broadcasting	
0.3	3	Incoming interest	3
0.3	3	Broadcasting	
0.3	6	Incoming interest	3
0.3	6	Broadcasting	
0.3	9	Incoming interest	3
0.3	9	Broadcasting	
0.3	12	Incoming interest	3
0.3	12	Broadcasting	
0.300044	36	Incoming interest	3
0.30196	36	Broadcasting	
0.302004	6	Incoming interest	3
0.302004	7	Incoming interest	3
0.302004	24	Incoming interest	3
0.302004	31	Incoming interest	3
0.302004	2	Incoming interest	3
0.302004	18	Incoming interest	3
0.302004	21	Incoming interest	3
0.302004	17	Incoming interest	3
0.302004	42	Incoming interest	3
0.302004	43	Incoming interest	3
0.302004	22	Incoming interest	3
0.302004	33	Incoming interest	3
0.302004	25	Incoming interest	3
0.302004	4	Incoming interest	3
0.302004	37	Incoming interest	3
0.302004	20	Incoming interest	3
0.302004	47	Incoming interest	3
0.302004	13	Incoming interest	3
0.302004	27	Incoming interest	3
0.302004	49	Incoming interest	3
0.302004	15	Incoming interest	3
0.302004	41	Incoming interest	3
0.302004	16	Incoming interest	3
0.302004	30	Incoming interest	3
0.302004	39	Incoming interest	3
0.302004	45	Incoming interest	3
0.302004	5	Incoming interest	3
0.302004	35	Incoming interest	3
0.302004	38	Incoming interest	3
0.302004	26	Incoming interest	3
0.302004	40	Incoming interest	3
0.302004	28	Incoming interest	3
0.302004	44	Incoming interest	3
0.302004	23	Incoming interest	3
0.302004	12	Incoming interest	3
0.302004	29	Incoming interest	3
0.302004	34	Incoming interest	3
0.302004	48	Incoming interest	3
0.302004	3	Incoming interest	3
0.302004	46	Incoming interest	3
0.302004	10	Incoming interest	3
0.302004	9	Incoming interest	3
0.302004	0	Incoming interest	3
0.302004	0	DataCached	3
0.302004	19	Incoming interest	3
0.302004	32	Incoming interest	3
0.302004	1	Incoming interest	3
0.302004	11	Incoming interest	3
0.302004	8	Incoming interest	3
0.302004	14	Incoming interest	3
0.302407	0	Broadcasting	
0.302795	34	DataCached	3
0.302795	9	DataCached	3
0.302795	19	DataCached	3
0.302795	23	DataCached	3
0.302795	3	DataCached	3
0.302795	12	DataCached	3
0.302795	38	DataCached	3
0.302795	44	DataCached	3
0.302795	48	DataCached	3
0.302795	10	DataCached	3
0.302795	29	DataCached	3
0.302795	13	DataCached	3
0.302795	40	DataCached	3
0.302795	20	DataCached	3
0.302795	37	DataCached	3
0.302795	39	DataCached	3
0.302795	5	DataCached	3
0.302795	8	DataCached	3
0.302795	14	DataCached	3
0.302795	33	DataCached	3
0.302795	1	DataCached	3
0.302795	25	DataCached	3
0.302795	46	DataCached	3
0.302795	27	DataCached	3
0.302795	32	DataCached	3
0.302795	43	DataCached	3
0.302795	49	DataCached	3
0.302795	16	DataCached	3
0.302795	11	DataCached	3
0.302795	7	DataCached	3
0.302795	42	DataCached	3
0.302795	45	DataCached	3
0.302795	21	DataCached	3
0.302795	36	DataCached	3
0.302795	31	DataCached	3
0.302795	6	DataCached	3
0.302795	17	DataCached	3
0.302795	18	DataCached	3
0.302795	28	DataCached	3
0.302795	41	DataCached	3
0.302795	15	DataCached	3
0.302795	24	DataCached	3
0.302795	2	DataCached	3
0.302795	22	DataCached	3
0.302795	35	DataCached	3
0.302795	4	DataCached	3
0.302795	26	DataCached	3
0.302795	30	DataCached	3
0.302847	0	Broadcasting	
0.303235	47	DataCached	3
0.306009	11	Broadcasting	
0.306053	9	Incoming interest	3
0.306053	0	Incoming interest	3
0.306053	2	Incoming interest	3
0.306053	12	Incoming interest	3
0.306053	3	Incoming interest	3
0.306053	6	Incoming interest	3
0.306088	46	Broadcasting	
0.30651	23	Broadcasting	
0.306959	48	Broadcasting	
0.307381	49	Broadcasting	
0.307382	7	Broadcasting	
0.307382	35	Broadcasting	
0.307858	43	Broadcasting	
0.30828	36	Broadcasting	
0.30828	22	Broadcasting	
0.308762	31	Broadcasting	
0.309202	15	Broadcasting	
0.309633	4	Broadcasting	
0.310064	26	Broadcasting	
0.310064	45	Broadcasting	
0.310064	28	Broadcasting	
0.310064	16	Broadcasting	
0.310555	27	Broadcasting	
0.310995	21	Broadcasting	
0.310995	32	Broadcasting	
0.311462	26	Broadcasting	
0.311462	18	Broadcasting	
0.311462	24	Broadcasting	
0.311953	30	Broadcasting	
0.311953	6	Broadcasting	
0.312444	17	Broadcasting	
0.312875	2	Broadcasting	
0.313306	41	Broadcasting	
0.313306	34	Broadcasting	
0.313797	42	Broadcasting	
0.357263	30	Broadcasting	
0.358937	26	Broadcasting	
0.4	2	Incoming interest	4
0.4	2	Broadcasting	
0.4	3	Incoming interest	4
0.4	3	Broadcasting	
0.4	6	Incoming interest	4
0.4	6	Broadcasting	
0.4	9	Incoming interest	4
0.4	9	Broadcasting	
0.4	12	Incoming interest	4
0.4	12	Broadcasting	
0.400044	36	Incoming interest	4
0.400044	22	Incoming interest	4
0.400427	36	Broadcasting	
0.400471	6	Incoming interest	4
0.400471	7	Incoming interest	4
0.400471	24	Incoming interest	4
0.400471	31	Incoming interest	4
0.400471	2	Incoming interest	4
0.400471	18	Incoming interest	4
0.400471	21	Incoming interest	4
0.400471	17	Incoming interest	4
0.400471	42	Incoming interest	4
0.400471	43	Incoming interest	4
0.400471	33	Incoming interest	4
0.400471	25	Incoming interest	4
0.400471	4	Incoming interest	4
0.400471	37	Incoming interest	4
0.400471	20	Incoming interest	4
0.400471	47	Incoming interest	4
0.400471	13	Incoming interest	4
0.400471	27	Incoming interest	4
0.400471	49	Incoming interest	4
0.400471	15	Incoming interest	4
0.400471	41	Incoming interest	4
0.400471	16	Incoming interest	4
0.400471	30	Incoming interest	4
0.400471	39	Incoming interest	4
0.400471	45	Incoming interest	4
0.400472	5	Incoming interest	4
0.400472	35	Incoming interest	4
0.400472	38	Incoming interest	4
0.400472	26	Incoming interest	4
0.400472	40	Incoming interest	4
0.400472	28	Incoming interest	4
0.400472	44	Incoming interest	4
0.400472	23	Incoming interest	4
0.400472	12	Incoming interest	4
0.400472	29	Incoming interest	4
0.400472	34	Incoming interest	4
0.400472	48	Incoming interest	4
0.400472	3	Incoming interest	4
0.400472	46	Incoming interest	4
0.400472	10	Incoming interest	4
0.400472	9	Incoming interest	4
0.400472	0	Incoming interest	4
0.400472	0	DataCached	4
0.400472	19	Incoming interest	4
0.400472	32	Incoming interest	4
0.400472	1	Incoming interest	4
0.400472	11	Incoming interest	4
0.400472	8	Incoming interest	4
0.400472	14	Incoming interest	4
0.400814	22	Broadcasting	
0.400858	2	Incoming interest	4
0.400858	6	Incoming interest	4
0.400858	12	Incoming interest	4
0.400858	9	Incoming interest	4
0.400858	0	Incoming interest	4
0.400858	3	Incoming interest	4
0.401596	0	Broadcasting	
0.401984	34	DataCached	4
0.401984	9	DataCached	4
0.401984	19	DataCached	4
0.401984	23	DataCached	4
0.401984	3	DataCached	4
0.401984	12	DataCached	4
0.401984	38	DataCached	4
0.401984	44	DataCached	4
0.401984	48	DataCached	4
0.401984	10	DataCached	4
0.401984	29	DataCached	4
0.401984	13	DataCached	4
0.401984	40	DataCached	4
0.401984	20	DataCached	4
0.401984	37	DataCached	4
0.401984	39	DataCached	4
0.401984	47	DataCached	4
0.401984	5	DataCached	4
0.401984	8	DataCached	4
0.401984	14	DataCached	4
0.401984	33	DataCached	4
0.401984	1	DataCached	4
0.401984	25	DataCached	4
0.401984	46	DataCached	4
0.401984	27	DataCached	4
0.401984	32	DataCached	4
0.401984	43	DataCached	4
0.401984	49	DataCached	4
0.401984	16	DataCached	4
0.401984	11	DataCached	4
0.401984	7	DataCached	4
0.401984	42	DataCached	4
0.401984	45	DataCached	4
0.401984	21	DataCached	4
0.401984	36	DataCached	4
0.401984	31	DataCached	4
0.401984	6	DataCached	4
0.401984	17	DataCached	4
0.401984	18	DataCached	4
0.401984	28	DataCached	4
0.401984	41	DataCached	4
0.401984	15	DataCached	4
0.401984	24	DataCached	4
0.401984	2	DataCached	4
0.401984	22	DataCached	4
0.401984	35	DataCached	4
0.401984	4	DataCached	4
0.401984	26	DataCached	4
0.401984	30	DataCached	4
0.402063	0	Broadcasting	
0.402754	0	Broadcasting	
0.410239	26	Broadcasting	
0.453413	0	Broadcasting	
0.458418	26	Broadcasting	
0.5	2	Incoming interest	2
0.5	2	Broadcasting	
0.5	3	Incoming interest	2
0.5	3	Broadcasting	
0.5	6	Incoming interest	2
0.5	6	Broadcasting	
0.5	9	Incoming interest	2
0.5	9	Broadcasting	
0.5	12	Incoming interest	2
0.5	12	Broadcasting	
0.500044	22	Incoming interest	2
0.500246	22	Broadcasting	
0.50029	2	Incoming interest	2
0.50029	4	Incoming interest	2
0.50029	18	Incoming interest	2
0.50029	21	Incoming interest	2
0.50029	30	Incoming interest	2
0.50029	15	Incoming interest	2
0.50029	41	Incoming interest	2
0.50029	24	Incoming interest	2
0.50029	42	Incoming interest	2
0.50029	26	Incoming interest	2
0.50029	35	Incoming interest	2
0.50029	45	Incoming interest	2
0.50029	28	Incoming interest	2
0.50029	36	Incoming interest	2
0.50029	49	Incoming interest	2
0.50029	6	Incoming interest	2
0.50029	16	Incoming interest	2
0.50029	25	Incoming interest	2
0.50029	27	Incoming interest	2
0.50029	7	Incoming interest	2
0.50029	33	Incoming interest	2
0.50029	5	Incoming interest	2
0.50029	31	Incoming interest	2
0.50029	37	Incoming interest	2
0.50029	20	Incoming interest	2
0.50029	13	Incoming interest	2
0.50029	17	Incoming interest	2
0.50029	43	Incoming interest	2
0.50029	47	Incoming interest	2
0.50029	46	Incoming interest	2
0.50029	38	Incoming interest	2
0.50029	39	Incoming interest	2
0.50029	29	Incoming interest	2
0.50029	48	Incoming interest	2
0.50029	32	Incoming interest	2
0.50029	10	Incoming interest	2
0.50029	23	Incoming interest	2
0.50029	40	Incoming interest	2
0.50029	11	Incoming interest	2
0.50029	1	Incoming interest	2
0.50029	34	Incoming interest	2
0.50029	44	Incoming interest	2
0.50029	8	Incoming interest	2
0.50029	12	Incoming interest	2
0.50029	9	Incoming interest	2
0.50029	14	Incoming interest	2
0.50029	0	Incoming interest	2
0.50029	0	DataCached	2
0.50029	3	Incoming interest	2
0.50029	19	Incoming interest	2
0.500694	0	Broadcasting	
0.501082	34	DataCached	2
0.501082	9	DataCached	2
0.501082	19	DataCached	2
0.501082	23	DataCached	2
0.501082	3	DataCached	2
0.501082	12	DataCached	2
0.501082	38	DataCached	2
0.501082	44	DataCached	2
0.501082	48	DataCached	2
0.501082	10	DataCached	2
0.501082	29	DataCached	2
0.501082	13	DataCached	2
0.501082	40	DataCached	2
0.501082	20	DataCached	2
0.501082	37	DataCached	2
0.501082	39	DataCached	2
0.501082	47	DataCached	2
0.501082	5	DataCached	2
0.501082	8	DataCached	2
0.501082	14	DataCached	2
0.501082	33	DataCached	2
0.501082	1	DataCached	2
0.501082	25	DataCached	2
0.501082	46	DataCached	2
0.501082	27	DataCached	2
0.501082	32	DataCached	2
0.501082	43	DataCached	2
0.501082	49	DataCached	2
0.501082	16	DataCached	2
0.501082	11	DataCached	2
0.501082	7	DataCached	2
0.501082	42	DataCached	2
0.501082	45	DataCached	2
0.501082	21	DataCached	2
0.501082	36	DataCached	2
0.501082	31	DataCached	2
0.501082	6	DataCached	2
0.501082	17	DataCached	2
0.501082	18	DataCached	2
0.501082	28	DataCached	2
0.501082	41	DataCached	2
0.501082	15	DataCached	2
0.501082	24	DataCached	2
0.501082	2	DataCached	2
0.501082	22	DataCached	2
0.501082	35	DataCached	2
0.501082	4	DataCached	2
0.501082	26	DataCached	2
0.501082	30	DataCached	2
0.501116	0	Broadcasting	
0.50199	0	Broadcasting	
0.504489	11	Broadcasting	
0.504533	9	Incoming interest	2
0.504533	0	Incoming interest	2
0.504533	2	Incoming interest	2
0.504533	12	Incoming interest	2
0.504533	3	Incoming interest	2
0.504533	6	Incoming interest	2
0.504733	38	Broadcasting	
0.505164	37	Broadcasting	
0.5056	6	Broadcasting	
0.506031	41	Broadcasting	
0.506462	42	Broadcasting	
0.506462	5	Broadcasting	
0.506953	24	Broadcasting	
0.506953	4	Broadcasting	
0.506953	20	Broadcasting	
0.506953	48	Broadcasting	
0.507403	30	Broadcasting	
0.507834	35	Broadcasting	
0.507834	32	Broadcasting	
0.508334	7	Broadcasting	
0.508765	25	Broadcasting	
0.508765	15	Broadcasting	
0.508765	34	Broadcasting	
0.508809	23	Incoming interest	2
0.509196	19	Broadcasting	
0.50924	0	Incoming interest	2
0.50924	3	Incoming interest	2
0.50924	34	Incoming interest	2
0.50924	12	Incoming interest	2
0.50924	9	Incoming interest	2
0.50924	23	Incoming interest	2
0.50924	44	Incoming interest	2
0.50924	38	Incoming interest	2
0.50924	40	Incoming interest	2
0.50924	39	Incoming interest	2
0.50924	13	Incoming interest	2
0.50924	47	Incoming interest	2
