Time	Type	JumpDistance	Waiting
0.00125903	250	0.00139667
0.0027441	120	0.00322676
0.00605923	110	0.00431916
1.00108	250	0.000658918
1.00183	120	0.00393203
1.00585	110	0.00407928
3.00132	250	0.00111577
3.00252	120	0.0029745
3.10195	110	0.00457949
4.00131	250	0.000220667
4.00186	120	0.00458431
4.00653	110	0.00310994
6.00065	250	0.00183187
6.00441	120	0.0037284
6.00441	230	0.00176198
